cat|value|label|strahler|area
6601|147||3|930876.831258
6602|151||3|1192963.822462
6603|215||3|18399130.799167
6604|159||3|8037022.388597
6605|153||3|1870801.903879
6606|152||3|1613551.041682
6607|154||3|1593894.517342
6609|156||3|1857541.550158
6610|155||3|1853953.454444
6611|157||3|2296537.260423
6612|158||3|3119615.216139
6613|161||3|3373277.982616
6614|164||3|3326788.742515
6615|181||3|10794551.946044
6616|167||3|4571389.942407
6617|165||3|3449876.025884
6618|160||3|3725067.366647
6619|168||3|1964716.409061
6620|174||3|3200425.371757
6621|162||3|3714927.096156
6623|166||3|1379856.807857
6624|172||3|2655814.844198
6625|170||3|2053794.785236
6626|169||3|1433366.235229
6627|192||3|2922737.964408
6628|185||3|1186879.660167
6630|173||3|1253493.437095
6631|187||3|1762379.011685
6632|171||3|721831.254941
6633|182||3|2236631.662433
6635|193||3|2845047.892015
6636|180||3|4496663.949085
6637|188||3|2917745.831242
6638|191||3|1562225.672569
6639|189||3|4276230.068982
6640|196||3|4393233.19006
6641|178||3|1091873.125857
6642|179||3|4246433.27414
6643|195||3|2773129.973594
6644|175||3|1030095.477928
6645|207||3|4558129.588693
6646|205||3|4063440.392793
6647|177||3|1908710.91511
6648|186||3|3175620.710086
6649|184||3|1575330.022129
6650|176||3|2794970.556195
6651|183||3|2221031.246294
6652|197||3|4119445.886747
6653|190||3|1776731.394538
6654|226||3|2747545.291119
6655|198||3|2659246.935754
6656|194||3|1216832.459162
6657|211||3|3701354.734109
6658|203||3|4124906.032393
6659|199||3|3056121.522433
6660|213||3|3772804.640044
6661|204||3|2139441.069861
6662|200||3|1955512.163536
6663|210||3|4203532.129756
6664|223||3|3589343.746202
6665|222||3|1972672.621292
6666|201||3|4446898.621589
6667|218||3|3345977.254371
6668|214||3|3181704.872386
6669|206||3|1802316.077011
6670|221||3|3677642.101577
6671|202||3|2080315.49268
6672|216||3|2265804.440621
6673|209||3|1107161.533676
6674|220||3|1539293.060838
6675|267||3|5968719.216345
6676|212||3|3630684.848981
6677|208||3|2324306.001158
6678|235||3|4310550.984496
6679|283||3|6816757.837884
6680|229||3|1964716.409061
6681|225||3|1585002.280137
6682|228||3|2032422.215123
6683|219||3|1715733.767416
6684|227||3|6859346.973957
6685|224||3|1924155.327087
6686|236||3|4042067.822672
6687|217||3|3631620.873949
6688|239||3|4598690.670658
6690|232||3|1873921.987108
6691|240||3|1993421.174765
6692|252||3|3098398.650181
6693|233||3|1293274.498262
6694|231||3|3154560.148296
6695|261||3|2560652.305728
6696|237||3|1988117.033278
6697|230||3|12919016.616416
6698|238||3|3504009.469899
6700|245||3|6890859.814558
6701|241||3|2991691.803759
6703|251||3|10630903.580712
6704|248||3|2934750.284839
6705|271||3|2374695.345303
6706|234||3|2949726.684336
6707|249||3|1790615.764904
6708|250||3|3266571.136198
6709|256||3|3282483.560664
6710|270||3|2351450.725248
6711|276||3|3847218.625048
6712|242||3|1841473.121529
6713|247||3|3132095.549049
6714|243||3|1647403.94471
6715|246||3|1172995.289799
6716|253||3|1610742.966773
6717|258||3|1841629.125693
6718|259||3|3086386.32975
6719|244||3|1974544.671228
6720|257||3|2821179.255319
6721|297||3|3377490.094979
6722|287||3|3131627.536563
6723|300||3|3580919.521484
6724|275||3|1788275.70248
6725|255||3|5957330.912559
6726|266||3|6578539.483379
6727|269||3|1499355.995512
6728|281||3|1747402.612189
6729|284||3|6107406.91586
6730|254||3|1620883.237267
6731|265||3|6589459.774681
6732|291||3|4004314.815607
6733|285||3|2523523.315308
6734|268||3|2750041.357704
6735|298||3|4501968.090568
6736|263||3|2769229.86956
6737|299||3|1466439.11745
6738|295||3|2127272.745271
6739|260||3|1319015.184898
6740|294||3|2530075.490086
6744|277||3|1926495.389509
6745|262||3|2020253.890532
6746|272||3|1480323.487817
6747|264||3|4147370.631643
6748|288||3|3174060.668472
6749|286||3|1542413.144068
6750|278||3|7009110.968934
6751|274||3|2128208.770242
6752|293||3|3213061.70883
6753|282||3|2217599.154741
6754|296||3|1875014.016239
6755|317||3|2424304.668638
6757|302||3|4192299.830134
6758|280||3|1270185.882371
6759|304||3|2911193.656463
6760|279||3|3164076.402139
6761|292||3|2322277.94706
6762|273||3|2998243.978539
6763|289||3|7729382.182252
6764|309||3|2438345.043167
6765|306||3|1650992.040424
6767|316||3|2399187.998647
6768|324||3|2782022.210796
6769|307||3|1456454.851119
6770|311||3|3157836.235683
6771|303||3|2067679.155605
6772|290||3|4867173.832475
6773|308||3|982982.221177
6774|315||3|9852286.811006
6775|312||3|1456454.851118
6776|305||3|1881566.191018
6777|314||3|2786546.33148
6778|320||3|6182444.91751
6779|321||3|3137087.682213
6780|407||3|11604369.548034
6781|322||3|1386408.982636
6782|318||3|2897777.298581
6783|319||3|24363949.911464
6784|338||3|4111489.67451
6785|301||3|4414605.760174
6786|327||3|2351762.73357
6787|353||3|6097734.657846
6788|310||3|1869241.862265
6789|337||3|2852848.10009
6790|332||3|2955654.84247
6791|329||3|2429452.805963
6792|323||3|1178299.431287
6793|336||3|2644582.544578
6794|313||3|4177323.430638
6796|335||3|1973764.650425
6797|331||3|2063779.051569
6798|350||3|4367804.511738
6799|340||3|2515567.103073
6801|341||3|3430375.505704
6803|325||3|1343507.838243
6804|333||3|3823505.992508
6805|344||3|3130535.507435
6806|326||3|3385914.319695
6807|346||3|1603098.762864
6808|342||3|1759882.945102
6809|330||3|2229143.462685
6810|328||3|1397641.282259
6811|343||3|2118068.499745
6812|367||3|4327243.429772
6813|334||3|2134448.936697
6814|345||3|2088583.713236
6815|354||3|4230052.837199
6816|352||3|1524004.653017
6817|351||3|1300294.685528
6818|349||3|2566112.451375
6819|339||3|2246303.920444
6820|356||3|3004016.132514
6821|361||3|5096187.941467
6822|348||3|1760662.965909
6823|347||3|1655516.161107
6824|379||3|11258508.322142
6825|358||3|1529776.806992
6826|368||3|1989833.079051
6827|363||3|8357298.932014
6828|362||3|3362513.695483
6829|373||3|1775171.352922
6830|371||3|1430246.151998
6831|357||3|4051896.084843
6832|364||3|1873453.974625
6833|395||3|7871813.981629
6834|355||3|2196850.601271
6835|380||3|7412693.73455
6837|360||3|1030563.490412
6838|388||3|5126140.740455
6839|374||3|4305090.838849
6840|391||3|2687951.701453
6841|377||3|1792487.814842
6842|365||3|893123.824191
6843|418||3|6442971.867097
6844|369||3|2215727.104803
6845|406||3|4074984.700736
6846|359||3|3209317.608958
6847|410||3|2994187.870343
6848|370||3|3612276.357935
6849|382||3|2620869.912039
6850|384||3|2270640.56963
6851|366||3|632128.862118
6852|375||3|929628.797967
6853|389||3|1994513.203894
6855|372||3|9127959.489482
6856|387||3|2419936.552115
6857|381||3|4463435.0627
6858|421||3|4032395.564661
6859|386||3|2734596.945723
6860|415||3|3410250.968881
6861|376||3|2818059.172086
6862|401||3|3702914.775723
6863|420||3|7793499.892603
6864|412||3|3351125.391697
6865|400||3|3701198.729948
6866|428||3|7802704.138127
6867|413||3|3725847.387455
6868|393||3|1384536.932699
6869|378||3|3038025.039708
6870|398||3|1831488.855198
6871|390||3|2105276.158507
6872|411||3|1376424.716305
6873|383||3|7348108.011714
6874|397||3|1411837.66095
6875|402||3|16983705.042498
6876|414||3|2882020.878272
6877|385||3|4259849.632031
6878|403||3|2095603.900503
6879|408||3|3216805.808713
6880|424||3|5397587.981348
6881|419||3|3113687.057997
6882|404||3|2243339.841375
6883|431||3|5354062.820309
6884|392||3|3202921.438337
6885|394||3|1194991.876559
6886|405||3|6338761.087262
6887|396||3|6898660.022635
6888|399||3|3339581.083752
6889|409||3|2175478.031158
6891|425||3|3358301.583121
6892|416||3|935868.964425
6893|429||3|3721167.262612
6894|427||3|1912455.014982
6895|426||3|4189335.751065
6896|422||3|1107005.529514
6897|441||3|7107081.582305
6898|417||3|1761286.982554
6899|423||3|1453958.784536
6901|437||3|3349565.35008
6902|433||3|2943798.5262
6903|446||3|6256078.881704
6904|430||3|1029783.469606
6905|436||3|3533806.264733
6907|435||3|1930239.489387
6908|432||3|3144419.877803
6909|438||3|1712457.680028
6910|443||3|1957696.221795
6911|439||3|1839757.075755
6912|434||3|1067692.480832
6913|459||3|3974206.012451
6914|447||3|5371535.28639
6915|453||3|6110370.994922
6918|465||3|7654032.172283
6919|442||3|3183264.913996
6920|455||3|3764068.407005
6921|440||3|2998243.97854
6922|450||3|2260344.294972
6923|448||3|2893409.182057
6924|445||3|1833984.921784
6925|449||3|7472287.324221
6926|444||3|1502320.074578
6927|452||3|3615240.437001
6928|457||3|2108084.233415
6929|456||3|4233328.924588
6930|451||3|1358952.250227
6931|454||3|3161112.323075
6932|460||3|3123671.32433
6933|463||3|7125646.07752
6934|470||3|4281222.202146
6935|458||3|802173.398078
6936|462||3|3863755.066159
6937|467||3|1854421.466927
6938|461||3|2062687.022439
6939|473||3|3718515.191868
6940|464||3|2548483.981135
6941|471||3|2692475.822135
6942|476||3|4775755.393886
6943|466||3|1494207.858186
6944|479||3|4659064.281133
6945|468||3|2044746.543874
6946|472||3|2297161.277069
6947|474||3|2530855.510892
6948|482||3|3970773.920901
6949|469||3|2963611.054702
6950|480||3|3295899.918547
6951|475||3|1615891.104101
6952|478||3|3823974.004993
6953|486||3|4469831.233319
6954|485||3|6832670.262349
6955|483||3|7610351.007087
6956|481||3|10511092.384725
6957|497||3|12880951.601028
6958|477||3|1906214.848523
6959|487||3|4988389.065918
6960|490||3|7289294.442857
6963|500||3|6066377.821409
6964|492||3|7464643.120311
6966|501||3|9102374.807008
6967|506||3|4894474.560734
6968|503||3|8224071.378154
6969|484||3|3399798.690065
6971|495||3|6719411.241153
6972|493||3|3078430.117515
6973|498||3|7584610.320447
6974|491||3|2325554.03445
6975|499||3|5305077.513617
6976|496||3|2467985.833839
6977|488||3|4187775.709453
6978|509||3|3560170.968014
6979|489||3|4055172.172235
6980|507||3|3446755.942656
6981|502||3|3585287.638007
6982|505||3|1833204.900975
6983|508||3|2325086.021967
6984|504||3|2191702.463943
6985|494||3|3226478.066712
6986|515||3|6037673.055696
6987|514||3|3978262.120648
6988|510||3|2030550.165186
6989|511||3|3859854.96212
6990|512||3|2250516.032797
6991|513||3|13279074.220998
6998|518||3|4309458.955367
6999|516||3|5957798.925047
7000|517||3|1886870.332509
7002|519||3|2021813.932145
7003|523||3|9486457.052453
7004|520||3|7079000.83325
7005|525||3|9410483.025836
7006|521||3|18765116.561877
7007|522||3|1567529.814059
7008|524||3|1620415.224782
7009|527||3|2645050.557061
7010|532||3|8181482.242081
7011|531||3|7603330.819823
7012|529||3|6446403.958645
7013|526||3|2863768.391387
7014|528||3|2697623.95946
7015|530||3|7235785.015492
7017|533||3|10840573.173671
7018|538||3|4790887.797543
7019|534||3|7619243.24428
7020|536||3|2458625.584148
7021|535||3|4721309.941543
7022|544||3|7859801.661208
7023|540||3|3323824.663446
7024|537||3|1487811.687567
7025|546||3|13838973.156373
7026|542||3|6080730.204263
7027|539||3|3513369.719583
7028|545||3|6260603.002385
7029|541||3|5315061.779948
7030|543||3|7230168.865674
7032|549||3|7563237.750332
7033|547||3|2691851.805492
7034|562||3|15203229.548087
7035|551||3|3073593.988515
7036|548||3|1878914.120272
7037|550||3|1670024.548118
7038|552||3|8981783.590227
7039|553||3|4007434.898835
7040|554||3|1614643.070811
7041|557||3|4204624.158884
7042|555||3|3450032.030045
7043|558||3|5196498.617262
7044|556||3|2345678.571276
7045|564||3|3686066.326295
7047|559||3|1616047.108263
7048|560||3|3119147.203646
7049|576||3|9209861.674245
7050|561||3|1230404.821207
7051|570||3|4300878.726488
7052|563||3|3174060.668472
7053|566||3|3834114.275489
7054|565||3|3194653.21778
7055|567||3|2214323.067351
7056|568||3|4540813.126768
7057|569||3|6549990.721838
7058|571||3|3263763.061296
7059|574||3|2924298.006022
7060|572||3|1143978.515773
7061|573||3|4222720.641606
7062|575||3|1548653.310525
7063|578||3|4617411.170034
7064|579||3|1382508.878602
7065|577||3|2747233.282797
7066|580||3|5914585.77233
7067|583||3|1510276.286813
7068|581||3|2405272.160941
7069|590||3|10385977.047269
7070|582||3|2211983.004931
7071|584||3|2467361.817191
7072|592||3|10715145.827879
7073|586||3|1734610.27095
7074|585||3|3421015.256016
7076|587||3|1042731.815004
7077|588||3|1447406.609755
7078|589||3|953965.44715
7079|595||3|4528644.802181
7080|593||3|6982434.257318
7081|591||3|1208564.238604
7083|597||3|4487147.695238
7084|596||3|1470807.23397
7085|594||3|923856.643993
7086|601||3|6215673.803888
7087|599||3|1420261.885669
7088|598||3|5660142.985039
7089|600||3|2977027.412586
7090|602||3|3522105.952622
7091|603||3|1943499.843106
7092|604||3|7574158.041629
7093|605||3|7890690.485178
7094|606||3|6610832.344792
7096|1||4|10423730.054326
7097|2||4|36241326.742013
7098|3||4|37120098.183357
7099|4||4|28031139.734227
7101|5||4|31091317.364849
7102|6||4|8302697.47552
7104|7||4|32713292.631251
7105|8||4|28164679.296402
7106|9||4|59248976.474006
7107|10||4|37282342.511228
7108|11||4|6485873.011491
7109|13||4|30454664.382065
7110|12||4|8428280.825472
7111|14||4|26105580.369689
7113|15||4|84499342.03073
7114|16||4|24473464.832792
7115|17||4|17922070.073507
7116|18||4|15804937.59872
7117|19||4|8946682.653899
7118|20||4|7867289.860962
7119|23||4|17458269.701571
7120|21||4|11030118.229806
7121|22||4|23882053.056812
7125|24||4|29628778.351449
7126|25||4|22179735.647285
7127|26||4|13608399.005778
7130|28||4|9174760.737911
7131|27||4|3529906.160698
7132|29||4|8703784.174557
7133|30||4|5790874.472316
7134|31||4|20086003.796712
7135|32||4|20741221.274732
7136|33||4|30776656.971247
7137|34||4|6535014.322339
7138|35||4|34063664.652595
7139|36||4|32824367.594184
7140|37||4|46455855.215871
7141|38||4|17300549.494369
7142|39||4|54129387.908331
7143|40||4|44557908.587895
7144|41||4|9674286.062813
7145|42||4|34339636.014193
7146|43||4|59358179.387003
7147|44||4|21014540.56555
7148|46||4|15197925.406592
7149|45||4|64431278.712579
7150|47||4|25676880.934071
7151|50||4|69566935.706925
7152|66||4|58228709.258249
7153|52||4|17237991.825627
7155|65||4|31926563.645163
7156|48||4|34956632.472615
7157|49||4|8197082.658222
7159|94||4|76673549.276705
7160|53||4|7141246.493666
7161|51||4|3252686.765835
7162|64||4|12383610.334384
7165|92||4|26916958.013267
7166|62||4|8411744.384355
7167|80||4|39752356.399185
7168|57||4|5131288.877786
7169|55||4|6938285.079643
7170|56||4|6107406.915861
7171|54||4|5148761.343864
7172|98||4|33413907.320219
7173|58||4|2374539.341142
7174|60||4|6104286.832633
7175|79||4|27119295.410664
7176|82||4|17037682.482356
7178|59||4|31944816.132041
7179|85||4|24224950.20364
7180|63||4|4945487.92152
7181|61||4|15646905.3832
7182|70||4|19128294.249686
7183|67||4|27922404.833726
7184|68||4|8130312.877134
7185|96||4|46057108.579232
7186|69||4|12404046.879534
7188|74||4|16862645.813231
7189|83||4|27452208.291154
7190|75||4|16245649.354781
7191|73||4|7539837.126111
7192|77||4|13277670.183544
7193|76||4|39596196.233577
7194|71||4|22659916.456166
7195|88||4|15554706.92379
7196|93||4|17716456.588739
7197|91||4|13905118.920826
7198|95||4|13432426.311683
7199|87||4|9091142.507386
7200|72||4|8366815.18586
7201|78||4|5767473.8481
7202|97||4|19105829.650434
7203|86||4|20870548.72455
7204|81||4|11781590.275424
7205|89||4|40280898.498114
7206|101||4|19495840.054001
7207|84||4|22556797.705458
7208|100||4|7518776.564323
7209|90||4|11852572.168874
7210|102||4|14893561.287646
7211|103||4|30218006.069155
7212|99||4|14376095.484189
7213|113||4|44885361.322743
7215|104||4|7170263.267688
7216|110||4|21946665.430103
7217|111||4|17790246.557098
7218|106||4|9669917.946291
7219|105||4|6481192.886649
7221|108||4|5653278.801926
7222|114||4|10881290.259802
7223|112||4|8315489.81675
7224|107||4|6977754.132483
7226|109||4|17585725.101457
7227|115||4|12613872.476657
7228|128||4|31507068.455082
7229|130||4|39623496.961834
7230|125||4|15915700.553339
7231|120||4|8569776.599886
7232|118||4|20189122.54742
7233|124||4|11614821.826854
7235|116||4|27540350.642373
7236|132||4|19137654.499375
7237|127||4|10004234.864242
7238|134||4|32212675.277226
7239|117||4|12701078.802897
7240|119||4|7418465.888523
7242|129||4|17202266.872668
7243|126||4|6227842.128486
7244|122||4|7663704.430295
7245|121||4|17289473.198903
7246|123||4|3790901.12277
7247|133||4|20892701.315474
7248|135||4|9072266.003855
7249|131||4|21683954.42225
7251|141||4|47156937.917331
7254|142||4|54224394.442635
7255|137||4|13718381.939592
7256|136||4|7877742.139781
7257|140||4|22132622.390511
7258|139||4|14035850.408097
7259|138||4|7289918.459507
7260|144||4|61109794.111556
7261|143||4|20793170.660477
7262|147||4|41487434.682595
7265|145||4|19558709.731068
7266|146||4|11283624.992133
7267|149||4|41272616.952314
7268|150||4|15758604.362778
7269|148||4|7154974.859863
7270|151||4|18941557.268452
7271|152||4|12608412.330993
7272|153||4|17494150.658701
7273|154||4|24104826.999333
7274|159||4|63096507.107363
7277|157||4|16207896.347705
7278|155||4|13640535.863027
7279|156||4|7614251.11112
7280|158||4|12559583.028482
7282|161||4|28271698.15115
7283|162||4|11876128.797247
7284|160||4|16625363.483698
7286|163||4|15360013.730321
7287|164||4|23364275.24501
7289|1||5|40415530.089421
7290|2||5|164509976.324628
7291|3||5|182847797.488207
7292|4||5|43576330.404187
7293|5||5|14545984.015996
7294|6||5|133532073.98507
7296|7||5|140013890.888306
7297|9||5|37437098.639372
7298|8||5|243154326.172638
7300|12||5|98087148.487179
7301|10||5|14424768.782557
7302|11||5|55398637.765697
7303|13||5|82016379.797366
7304|14||5|72495133.816963
7305|15||5|76944060.492632
7306|16||5|43110969.990619
7307|18||5|72826330.651673
7308|17||5|108684355.16903
7309|19||5|123826119.077494
7311|20||5|78693647.163069
7312|28||5|236584834.930655
7313|21||5|94442891.276171
7314|23||5|83056615.545836
7315|22||5|93235263.062573
7316|31||5|297234260.761832
7318|30||5|213616186.238998
7319|26||5|44599249.690646
7320|24||5|12367073.893271
7321|39||5|186944466.767494
7322|29||5|39091834.779692
7323|25||5|186001889.624146
7324|27||5|301167437.679799
7325|38||5|83769086.551068
7326|33||5|160713303.047974
7327|32||5|77060595.601219
7329|34||5|31328755.698551
7331|35||5|172209249.703722
7333|36||5|74283097.511078
7334|37||5|65064499.603772
7335|41||5|154913692.342541
7336|40||5|95481722.98713
7338|42||5|171745917.344232
7339|43||5|200255677.845756
7340|44||5|59411064.797706
7341|45||5|93003908.891152
7343|46||5|57635581.436496
7345|1||6|701275210.605644
7346|2||6|248219625.290197
7349|3||6|742255943.772376
7351|4||6|337775998.217726
7352|5||6|638015679.149832
7355|6||6|323320028.602638
7356|7||6|299391798.314503
7358|11||6|979171195.51644
7359|8||6|328620738.000076
7360|14||6|743669185.470452
7361|18||6|1031783442.95497
7362|13||6|560241364.509968
7363|9||6|248821645.349121
7364|15||6|338910460.479594
7365|17||6|662337975.949929
7366|10||6|608905146.622504
7368|16||6|476713772.400563
7372|12||6|360517660.854518
7373|19||6|201869072.88326
7376|1||7|6985684760.03187
7377|2||7|973918535.400915
7381|1||8|4873279367.34937
